,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,showRange,yearWeekTime,boxofficeType
7,8,8,0,NEW,20167364,미스 슬로운,2017-03-29,105551600,0.6,105551600,100.0,173477500,12533,12533,100.0,22194,104,700,20170331~20170402,201713,주말 박스오피스
8,9,9,0,OLD,20171661,아기돼지 3형제와 매직램프,2017-03-23,63719500,0.4,-38347500,-37.6,180684600,8070,-4719,-36.9,22930,90,272,20170331~20170402,201713,주말 박스오피스
9,10,10,-2,OLD,20179442,밤의 해변에서 혼자,2017-03-23,65889600,0.4,-57541200,-46.6,314676800,8061,-6725,-45.5,40725,71,480,20170331~20170402,201713,주말 박스오피스
0,1,1,0,OLD,20164721,미녀와 야수,2017-03-16,2925415703,26.9,-2496995180,-46.0,38006894579,347082,-304941,-46.8,4622028,959,9465,20170407~20170409,201714,주말 박스오피스
1,2,2,0,OLD,20162181,프리즌,2017-03-23,2161601447,19.9,-2250850620,-51.0,21748110087,249850,-264065,-51.4,2675734,743,8417,20170407~20170409,201714,주말 박스오피스
2,3,3,26,OLD,20171381,라이프,2017-04-05,2030178418,18.7,2023375718,29743.7,2776368318,234665,233621,22377.5,331156,647,8354,20170407~20170409,201714,주말 박스오피스
3,4,4,46,OLD,20167901,어느날,2017-04-05,914523482,8.4,913219482,70032.2,1306008482,109637,109420,50424.0,162956,532,5785,20170407~20170409,201714,주말 박스오피스
4,5,5,-2,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,593944847,5.5,-2862436490,-82.8,6062358184,68729,-323573,-82.5,735336,483,3983,20170407~20170409,201714,주말 박스오피스
5,6,6,29,OLD,20161923,시간위의 집,2017-04-05,522033100,4.8,517148500,10587.3,792707700,62370,61656,8635.3,98433,454,3879,20170407~20170409,201714,주말 박스오피스
6,7,7,-3,OLD,20151230,원라인,2017-03-29,418947200,3.9,-1197067633,-74.1,3163621933,50918,-146359,-74.2,412699,350,2089,20170407~20170409,201714,주말 박스오피스
7,8,8,-3,OLD,20167363,히든 피겨스,2017-03-23,364484300,3.4,-293452100,-44.6,2922163333,42482,-36196,-46.0,366056,272,1440,20170407~20170409,201714,주말 박스오피스
8,9,9,15,OLD,20171781,패트리어트 데이,2017-04-06,305004218,2.8,291477718,2154.9,468198618,37161,35655,2367.5,58122,375,2755,20170407~20170409,201714,주말 박스오피스
9,10,10,0,NEW,20162607,슈퍼 버드,2017-04-06,107717800,1.0,107717800,100.0,135091800,14396,14396,100.0,18039,288,959,20170407~20170409,201714,주말 박스오피스
0,1,1,0,NEW,20167542,분노의 질주: 더 익스트림,2017-04-12,9131082792,63.8,9131082792,100.0,12012898292,1057222,1057222,100.0,1428592,1469,20976,20170414~20170416,201715,주말 박스오피스
1,2,2,17,OLD,20151227,아빠는 딸,2017-04-12,1683558158,11.8,1666206158,9602.4,2223070358,205845,203676,9390.3,278414,520,6492,20170414~20170416,201715,주말 박스오피스
2,3,3,-2,OLD,20164721,미녀와 야수,2017-03-16,1287551800,9.0,-1637863903,-56.0,39966871979,153535,-193547,-55.8,4864721,653,5655,20170414~20170416,201715,주말 박스오피스
3,4,4,-2,OLD,20162181,프리즌,2017-03-23,676618800,4.7,-1484982647,-68.7,23145940687,78803,-171047,-68.5,2850134,494,4123,20170414~20170416,201715,주말 박스오피스
4,5,5,-2,OLD,20171381,라이프,2017-04-05,340015692,2.4,-1690162726,-83.3,3602296310,40341,-194324,-82.8,435158,457,2561,20170414~20170416,201715,주말 박스오피스
5,6,6,2,OLD,20167363,히든 피겨스,2017-03-23,164657600,1.2,-199826700,-54.8,3221508133,19299,-23183,-54.6,403545,168,741,20170414~20170416,201715,주말 박스오피스
6,7,7,-3,OLD,20167901,어느날,2017-04-05,152369600,1.1,-762153882,-83.3,1748062882,18207,-91430,-83.4,220707,302,1465,20170414~20170416,201715,주말 박스오피스
7,8,8,0,NEW,20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,113958500,0.8,113958500,100.0,117379500,16280,16280,100.0,16814,149,568,20170414~20170416,201715,주말 박스오피스
8,9,9,0,NEW,20174023,극장판 어드벤처 타임: 비밀의 아일랜드,2017-04-13,92704200,0.6,92704200,100.0,105143200,11235,11235,100.0,12549,125,390,20170414~20170416,201715,주말 박스오피스
9,10,10,0,NEW,20173690,흑집사 -북 오브 더 아틀란틱-,2017-04-13,71103500,0.5,71103500,100.0,93192500,9029,9029,100.0,12040,94,442,20170414~20170416,201715,주말 박스오피스
0,1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,5900744611,57.3,-3230338181,-35.4,21518895903,682591,-374631,-35.4,2581463,1283,18664,20170421~20170423,201716,주말 박스오피스
1,2,2,0,OLD,20151227,아빠는 딸,2017-04-12,1317386300,12.8,-366171858,-21.7,4287065858,160644,-45201,-22.0,541637,586,6094,20170421~20170423,201716,주말 박스오피스
2,3,3,0,OLD,20164721,미녀와 야수,2017-03-16,879801900,8.5,-407749900,-31.7,41247374279,104888,-48647,-31.7,5023181,613,4086,20170421~20170423,201716,주말 박스오피스
3,4,4,0,NEW,20179662,파워레인져스: 더 비기닝,2017-04-20,405947961,3.9,405947961,100.0,493400961,50271,50271,100.0,62029,479,3931,20170421~20170423,201716,주말 박스오피스
4,5,5,-1,OLD,20162181,프리즌,2017-03-23,253159300,2.5,-423459500,-62.6,23707433787,29380,-49423,-62.7,2920530,349,1939,20170421~20170423,201716,주말 박스오피스
5,6,6,0,NEW,20172541,오두막,2017-04-20,185429400,1.8,185429400,100.0,229937200,22947,22947,100.0,29329,396,2127,20170421~20170423,201716,주말 박스오피스
6,7,7,1,OLD,20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,116035500,1.1,2077000,1.8,246678500,16357,77,0.5,35253,164,640,20170421~20170423,201716,주말 박스오피스
7,8,8,0,NEW,20149317,가디언즈 오브 갤럭시,2014-07-31,142859500,1.4,142859500,100.0,11264413984,15914,15914,100.0,1329992,77,597,20170421~20170423,201716,주말 박스오피스
8,9,9,35,OLD,20172125,파운더,2017-04-20,122798000,1.2,119291200,3401.7,161891100,14665,14342,4440.2,19866,279,1454,20170421~20170423,201716,주말 박스오피스
9,10,10,0,NEW,20174561,더 플랜,2017-04-20,106782807,1.0,106782807,100.0,144523407,12903,12903,100.0,17843,156,1045,20170421~20170423,201716,주말 박스오피스
0,1,1,24,OLD,20162871,특별시민,2017-04-26,4985507345,32.4,4966341345,25912.2,6990792645,598734,596634,28411.1,904244,1150,16730,20170428~20170430,201717,주말 박스오피스
1,2,2,19,OLD,20161726,임금님의 사건수첩,2017-04-26,4266924418,27.7,4230993418,11775.3,5602380918,517670,513775,13190.6,722337,1054,15328,20170428~20170430,201717,주말 박스오피스
2,3,3,-2,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,2974626145,19.3,-2926118466,-49.6,26394079348,353167,-329424,-48.3,3199324,715,7671,20170428~20170430,201717,주말 박스오피스
3,4,4,0,NEW,20161665,스머프: 비밀의 숲,2017-04-28,1188295900,7.7,1188295900,100.0,1201260900,158298,158298,100.0,159854,607,3233,20170428~20170430,201717,주말 박스오피스
4,5,5,23,OLD,20174165,극장판 또봇: 로봇군단의 습격,2017-04-27,410214700,2.7,395638700,2714.3,451712300,51848,50107,2878.1,57193,231,1173,20170428~20170430,201717,주말 박스오피스
5,6,6,-3,OLD,20164721,미녀와 야수,2017-03-16,314834000,2.0,-564967900,-64.2,41794000879,38280,-66608,-63.5,5094111,239,1117,20170428~20170430,201717,주말 박스오피스
6,7,7,-5,OLD,20151227,아빠는 딸,2017-04-12,264280437,1.7,-1053105863,-79.9,4932670495,33734,-126910,-79.0,629652,331,1798,20170428~20170430,201717,주말 박스오피스
7,8,8,46,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,215802000,1.4,213683000,10084.1,300361300,28119,27859,10715.0,40346,234,839,20170428~20170430,201717,주말 박스오피스
8,9,9,0,NEW,20175142,극장판 쿠로코의 농구 라스트 게임,2017-04-27,73358500,0.5,73358500,100.0,112320000,9336,9336,100.0,14730,93,576,20170428~20170430,201717,주말 박스오피스
9,10,10,75,OLD,20164829,나는 부정한다,2017-04-26,64249525,0.4,63270325,6461.4,90424525,7762,7670,8337.0,11383,104,489,20170428~20170430,201717,주말 박스오피스
0,1,1,156,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,7811315555,29.0,7811303555,65094196.3,14893889355,883831,883829,44191450.0,1723838,1218,14754,20170505~20170507,201718,주말 박스오피스
1,2,2,9,OLD,20162722,보안관,2017-05-03,6984689940,25.9,6912322040,9551.6,10307820540,837422,829728,10784.1,1260145,1091,10904,20170505~20170507,201718,주말 박스오피스
2,3,3,0,NEW,20174061,보스 베이비,2017-05-03,6030073735,22.4,6030073735,100.0,9299939635,764645,764645,100.0,1207265,1116,10455,20170505~20170507,201718,주말 박스오피스
3,4,4,-2,OLD,20161726,임금님의 사건수첩,2017-04-26,2407274405,8.9,-1859650013,-43.6,11600328323,294974,-222696,-43.0,1493047,678,5960,20170505~20170507,201718,주말 박스오피스
4,5,5,-2,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1065866300,4.0,-1908759845,-64.2,29493516748,125666,-227501,-64.4,3591554,451,2741,20170505~20170507,201718,주말 박스오피스
5,6,6,-5,OLD,20162871,특별시민,2017-04-26,741486200,2.8,-4244021145,-85.1,10293045945,89956,-508778,-85.0,1334084,510,3106,20170505~20170507,201718,주말 박스오피스
6,7,7,-3,OLD,20161665,스머프: 비밀의 숲,2017-04-28,668220400,2.5,-520075500,-43.8,2826105000,88182,-70116,-44.3,386159,488,2175,20170505~20170507,201718,주말 박스오피스
7,8,8,68,OLD,20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,291397500,1.1,290197500,24183.1,557076200,39459,39339,32782.5,77067,358,1379,20170505~20170507,201718,주말 박스오피스
8,9,9,-4,OLD,20174165,극장판 또봇: 로봇군단의 습격,2017-04-27,241753900,0.9,-168460800,-41.1,985736600,30801,-21047,-40.6,128099,182,720,20170505~20170507,201718,주말 박스오피스
9,10,10,-2,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,84507300,0.3,-131294700,-60.8,519530800,10532,-17587,-62.5,69553,102,334,20170505~20170507,201718,주말 박스오피스
0,1,1,0,NEW,20179382,에이리언: 커버넌트,2017-05-09,4476180914,25.8,4476180914,100.0,7980061164,524609,524609,100.0,959957,836,10879,20170512~20170514,201719,주말 박스오피스
1,2,2,0,OLD,20162722,보안관,2017-05-03,3575149169,20.6,-3409540771,-48.8,17934053509,425639,-411783,-49.2,2206565,758,9955,20170512~20170514,201719,주말 박스오피스
2,3,3,0,OLD,20174061,보스 베이비,2017-05-03,2790167269,16.1,-3239906466,-53.7,14877282204,348294,-416351,-54.5,1922021,723,6378,20170512~20170514,201719,주말 박스오피스
3,4,4,-3,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,2900892431,16.7,-4910423124,-62.9,20944425686,325780,-558051,-63.1,2425685,734,7916,20170512~20170514,201719,주말 박스오피스
4,5,5,0,NEW,20156708,석조저택 살인사건,2017-05-09,1252429686,7.2,1252429686,100.0,2370301586,150323,150323,100.0,291889,539,5700,20170512~20170514,201719,주말 박스오피스
5,6,6,9,OLD,20170321,목소리의 형태,2017-05-09,763890214,4.4,714274914,1439.6,1606506414,94592,88756,1520.8,202626,466,3083,20170512~20170514,201719,주말 박스오피스
6,7,7,0,NEW,20173961,킹 아서: 제왕의 검,2017-05-17,413944300,2.4,413944300,100.0,447659300,46914,46914,100.0,50750,256,1395,20170512~20170514,201719,주말 박스오피스
7,8,8,-4,OLD,20161726,임금님의 사건수첩,2017-04-26,279023400,1.6,-2128251005,-88.4,12511049523,35061,-259913,-88.1,1612718,429,2018,20170512~20170514,201719,주말 박스오피스
8,9,9,-4,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,147736800,0.9,-918129500,-86.1,29925352048,17368,-108298,-86.2,3645767,178,728,20170512~20170514,201719,주말 박스오피스
9,10,10,-3,OLD,20161665,스머프: 비밀의 숲,2017-04-28,101710300,0.6,-566510100,-84.8,3077623600,13628,-74554,-84.5,420615,201,547,20170512~20170514,201719,주말 박스오피스
0,1,1,0,NEW,20175262,겟 아웃,2017-05-17,6812798755,39.0,6812798755,100.0,8350504155,802972,802972,100.0,1003999,945,11811,20170519~20170521,201720,주말 박스오피스
1,2,2,9,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,3212002045,18.4,3101186245,2798.5,4842202745,376713,364681,3030.9,589914,860,11358,20170519~20170521,201720,주말 박스오피스
2,3,3,4,OLD,20173961,킹 아서: 제왕의 검,2017-05-17,1756786555,10.1,1342842255,324.4,2731659455,209572,162658,346.7,329889,588,6298,20170519~20170521,201720,주말 박스오피스
3,4,4,-1,OLD,20174061,보스 베이비,2017-05-03,1538826600,8.8,-1251340669,-44.8,17117534304,193736,-154558,-44.4,2210194,645,4180,20170519~20170521,201720,주말 박스오피스
4,5,5,-4,OLD,20179382,에이리언: 커버넌트,2017-05-09,1138866300,6.5,-3337314614,-74.6,10262549864,133721,-390888,-74.5,1244927,538,4681,20170519~20170521,201720,주말 박스오피스
5,6,6,-4,OLD,20162722,보안관,2017-05-03,1101544700,6.3,-2473604469,-69.2,20264979109,133610,-292029,-68.6,2509467,605,5647,20170519~20170521,201720,주말 박스오피스
6,7,7,-3,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,1086148600,6.2,-1814743831,-62.6,22885764986,129651,-196129,-60.2,2663814,498,3314,20170519~20170521,201720,주말 박스오피스
7,8,8,-2,OLD,20170321,목소리의 형태,2017-05-09,244626100,1.4,-519264114,-68.0,2038696914,30741,-63851,-67.5,258840,221,922,20170519~20170521,201720,주말 박스오피스
8,9,9,-4,OLD,20156708,석조저택 살인사건,2017-05-09,83622600,0.5,-1168807086,-93.3,2772559986,10665,-139658,-92.9,346044,243,975,20170519~20170521,201720,주말 박스오피스
9,10,10,35,OLD,20174721,로스트 인 파리,2017-05-18,53376800,0.3,49692800,1348.9,77224200,6415,6169,2507.7,9342,84,365,20170519~20170521,201720,주말 박스오피스
0,1,1,0,NEW,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,9997982320,48.4,9997982320,100.0,12902755720,1155429,1155429,100.0,1526655,1329,20658,20170526~20170528,201721,주말 박스오피스
1,2,2,28,OLD,20174602,노무현입니다,2017-05-25,4250654012,20.6,4246138012,94024.3,4904035812,510547,509796,67882.3,596691,775,10098,20170526~20170528,201721,주말 박스오피스
2,3,3,-2,OLD,20175262,겟 아웃,2017-05-17,3397051420,16.4,-3415747335,-50.1,14176619675,402606,-400366,-49.9,1722808,616,8051,20170526~20170528,201721,주말 박스오피스
3,4,4,-2,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,938961180,4.5,-2273040865,-70.8,6869833525,111131,-265582,-70.5,846266,485,3622,20170526~20170528,201721,주말 박스오피스
4,5,5,-1,OLD,20174061,보스 베이비,2017-05-03,774361100,3.7,-764465500,-49.7,18119267104,99715,-94021,-48.5,2340536,500,2336,20170526~20170528,201721,주말 박스오피스
5,6,6,0,NEW,20173642,너와 100번째 사랑,2017-05-25,195685000,0.9,195685000,100.0,244874800,23630,23630,100.0,30132,140,906,20170526~20170528,201721,주말 박스오피스
6,7,7,0,OLD,20163603,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,188944400,0.9,-897204200,-82.6,23350962286,22264,-107387,-82.8,2722323,168,672,20170526~20170528,201721,주말 박스오피스
